year,quarter,firm_f,firm_g,kappa,contrib_Vanguard,contrib_BlackRock,contrib_State Street,contrib_Passive,contrib_Active,contrib_Hedge Fund,contrib_Other,time
2017,4,ADBE,ADP,0.652913,0.250512,0.185575,0.072263,0.019212,0.096391,0.001343,0.027619,2017.875
2017,4,ADBE,ADSK,1.024751,0.314288,0.220372,0.061741,0.015866,0.377755,0.004139,0.030591,2017.875
2017,4,ADBE,AEE,0.718138,0.338455,0.196307,0.085072,0.01547,0.058525,0.003923,0.020386,2017.875
2017,4,ADBE,AEP,0.626873,0.231983,0.196061,0.080898,0.013994,0.089835,0.002549,0.011553,2017.875
2017,4,ADBE,AES,1.029467,0.342043,0.276012,0.082316,0.014743,0.287073,0.001847,0.025433,2017.875
2017,4,ADBE,AFL,0.661348,0.260536,0.181718,0.088584,0.020868,0.095817,0.001281,0.012543,2017.875
2017,4,ADBE,AIG,0.632127,0.21032,0.204538,0.075911,0.019485,0.112496,0.000682,0.008695,2017.875
2017,4,ADBE,AIZ,0.983648,0.351815,0.206349,0.088278,0.022652,0.294749,0.004614,0.01519,2017.875
2017,4,ADBE,AKAM,1.796346,0.30069,0.212282,0.268117,0.018718,0.910652,0.001268,0.084619,2017.875
2017,4,ADBE,ALL,0.655836,0.216557,0.217217,0.083454,0.021586,0.093756,0.002409,0.020858,2017.875
2017,4,ADBE,ALLE,0.877899,0.319887,0.184038,0.080323,0.016497,0.256777,0.000413,0.019964,2017.875
2017,4,ADBE,AMAT,0.685457,0.224497,0.186599,0.083257,0.018894,0.136879,0.00207,0.03326,2017.875
2017,4,ADBE,AME,0.855593,0.30913,0.186554,0.065891,0.016202,0.237503,0.001493,0.038821,2017.875
2017,4,ADI,AAPL,0.591188,0.224018,0.161938,0.062159,0.018128,0.118715,6.3e-05,0.006169,2017.875
2017,4,ADI,MSFT,0.755066,0.246702,0.164809,0.060002,0.0174,0.257064,0.000106,0.008982,2017.875
2017,4,ADI,AAL,0.595327,0.195866,0.132857,0.049753,0.012266,0.199489,0.00091,0.004186,2017.875
2017,4,ADI,DAL,0.614668,0.194277,0.127986,0.051141,0.013038,0.21699,0.002853,0.008383,2017.875
2017,4,ADI,JPM,0.721277,0.240143,0.170145,0.074154,0.019015,0.21059,0.000257,0.006973,2017.875
2017,4,ADI,BAC,0.60204,0.212752,0.166966,0.065268,0.016673,0.13297,0.001183,0.006227,2017.875
2017,4,ADI,PFE,0.674838,0.236925,0.195195,0.078571,0.018878,0.137514,4.9e-05,0.007706,2017.875
2017,4,ADI,MRK,0.731308,0.236276,0.174278,0.065622,0.018071,0.22764,0.001165,0.008255,2017.875
2017,4,ADI,NVDA,0.638968,0.22157,0.159901,0.05817,0.017423,0.17657,0.000361,0.004972,2017.875
2017,4,ADI,XOM,0.58331,0.244829,0.156558,0.076246,0.018758,0.080445,0.000265,0.006209,2017.875
2017,4,ADI,CVX,0.72553,0.247643,0.175689,0.095595,0.01925,0.180775,0.000208,0.006371,2017.875
2017,4,ADI,KO,0.641591,0.217369,0.145792,0.060084,0.016272,0.196346,0.000141,0.005586,2017.875
2017,4,ADI,PEP,0.655591,0.26363,0.159065,0.067134,0.019353,0.137458,0.000819,0.008133,2017.875
2017,4,ADI,WMT,0.277715,0.11651,0.075242,0.035776,0.007613,0.039201,0.000153,0.00322,2017.875
2017,4,ADI,TGT,0.830495,0.228092,0.210834,0.137733,0.020825,0.224839,0.000278,0.007893,2017.875
2017,4,ADI,T,0.552711,0.232882,0.157346,0.062005,0.018403,0.076357,0.000202,0.005515,2017.875
2017,4,ADI,VZ,0.733507,0.232083,0.167583,0.060308,0.017727,0.249841,0.00049,0.005475,2017.875
2017,4,ADI,WFC,0.66479,0.210229,0.148808,0.061584,0.016732,0.221532,0.000274,0.005631,2017.875
2017,4,ADI,INTC,0.837711,0.238564,0.165082,0.081167,0.019962,0.320848,0.002543,0.009545,2017.875
2017,4,ADI,AMZN,0.614346,0.188124,0.13048,0.049777,0.014103,0.225311,0.000527,0.006024,2017.875
2017,4,ADI,JNJ,0.646514,0.248108,0.160185,0.087736,0.0183,0.124846,0.000238,0.007102,2017.875
2017,4,ADI,PG,0.608063,0.240283,0.162986,0.068861,0.018462,0.110182,0.000121,0.007168,2017.875
2017,4,ADI,MA,0.625057,0.204682,0.152807,0.051503,0.015598,0.190587,0.000502,0.009379,2017.875
2017,4,ADI,UNH,0.869179,0.225122,0.182114,0.071125,0.017195,0.364978,0.000116,0.00853,2017.875
2017,4,ADI,GS,0.694635,0.206567,0.16302,0.09325,0.016076,0.209297,0.000611,0.005815,2017.875
2017,4,ADI,MS,0.609116,0.171209,0.15188,0.128217,0.013576,0.138396,0.001009,0.004828,2017.875
2017,4,ADI,LMT,1.052552,0.232935,0.173949,0.250731,0.013,0.376496,0.000193,0.005248,2017.875
2017,4,ADI,NOC,0.944692,0.248593,0.200276,0.167404,0.013654,0.305963,0.001059,0.007742,2017.875
2017,4,ADI,A,0.732164,0.241232,0.204508,0.064683,0.017184,0.182839,0.003001,0.018718,2017.875
2017,4,ADI,ABBV,0.858222,0.245303,0.163403,0.063328,0.017632,0.36246,9e-05,0.006005,2017.875
2017,4,ADI,ABT,0.758563,0.251126,0.163015,0.062156,0.019736,0.25476,0.001387,0.006383,2017.875
2017,4,ADI,ACN,0.853194,0.264086,0.165037,0.06051,0.019379,0.337403,0.000118,0.006662,2017.875
2017,4,ADI,ADBE,0.701778,0.233992,0.171088,0.058308,0.016983,0.210647,0.001734,0.009027,2017.875
2017,4,ADI,ADM,0.647041,0.257241,0.189749,0.086658,0.021882,0.083812,0.000134,0.007565,2017.875
2017,4,ADI,ADP,0.634453,0.265386,0.166936,0.065928,0.0194,0.105918,0.00183,0.009056,2017.875
2017,4,ADI,ADSK,0.88996,0.332948,0.198238,0.056328,0.015864,0.262333,0.007002,0.017245,2017.875
2017,4,ADI,AEE,0.699391,0.358551,0.17659,0.077614,0.015375,0.060755,0.002551,0.007955,2017.875
2017,4,ADI,AEP,0.717927,0.245757,0.176369,0.073806,0.014177,0.197803,0.002795,0.007219,2017.875
2017,4,ADI,AES,0.972131,0.362352,0.24829,0.0751,0.015282,0.260911,0.000459,0.009737,2017.875
2017,4,ADI,AFL,0.62373,0.276005,0.163467,0.080819,0.020624,0.075819,0.000173,0.006824,2017.875
2017,4,ADI,AIG,0.829772,0.222808,0.183995,0.069257,0.019292,0.322571,0.00047,0.01138,2017.875
2017,4,ADI,AIZ,0.832319,0.372704,0.185623,0.08054,0.023789,0.160366,0.001379,0.007918,2017.875
2017,4,ADI,AKAM,1.517134,0.318543,0.190961,0.244614,0.01909,0.672498,0.000121,0.071307,2017.875
2017,4,ADI,ALL,0.606892,0.229415,0.1954,0.076139,0.022024,0.072078,0.00088,0.010956,2017.875
2017,4,ADI,ALLE,0.867565,0.33888,0.165554,0.073282,0.01658,0.26053,0.000428,0.012312,2017.875
2017,4,ADI,AMAT,0.678044,0.237826,0.167858,0.075959,0.018725,0.164793,0.002248,0.010635,2017.875
2017,4,ADI,AME,0.835705,0.327485,0.167817,0.060115,0.016281,0.249324,0.002058,0.012626,2017.875
2017,4,ADM,AAPL,0.738461,0.283026,0.243068,0.123277,0.028129,0.052118,0.001029,0.007814,2017.875
2017,4,ADM,MSFT,0.791236,0.311685,0.247378,0.118999,0.026818,0.075662,0.001282,0.009411,2017.875
2017,4,ADM,AAL,0.758202,0.247459,0.199418,0.098672,0.019356,0.183518,8.9e-05,0.00969,2017.875
2017,4,ADM,DAL,0.647722,0.245451,0.192106,0.101425,0.022696,0.07016,0.004567,0.011316,2017.875
2017,4,ADM,JPM,0.832548,0.303399,0.255387,0.147067,0.031056,0.083104,0.001407,0.011129,2017.875
2017,4,ADM,BAC,0.721136,0.268793,0.250615,0.129442,0.026394,0.035873,0.000448,0.009572,2017.875
2017,4,ADM,PFE,0.870517,0.299332,0.292987,0.155826,0.030427,0.071862,0.002375,0.017707,2017.875
2017,4,ADM,MRK,0.813375,0.298513,0.26159,0.130146,0.027899,0.07525,0.002528,0.017449,2017.875
2017,4,ADM,NVDA,0.71793,0.279933,0.240011,0.115366,0.026994,0.042451,0.002296,0.010879,2017.875
2017,4,ADM,XOM,0.776259,0.309319,0.234993,0.151215,0.030211,0.042203,0.000523,0.007794,2017.875
2017,4,ADM,CVX,0.862641,0.312874,0.263708,0.18959,0.030948,0.051159,0.000219,0.014144,2017.875
2017,4,ADM,KO,0.68178,0.274625,0.218834,0.119161,0.025178,0.036197,0.000532,0.007252,2017.875
2017,4,ADM,PEP,0.810781,0.333072,0.238755,0.133143,0.029845,0.064895,0.002173,0.008897,2017.875
2017,4,ADM,WMT,0.375668,0.1472,0.112938,0.070953,0.012987,0.024731,0.001839,0.005021,2017.875
2017,4,ADM,TGT,1.014987,0.288173,0.316461,0.27316,0.033441,0.083214,0.003794,0.016745,2017.875
2017,4,ADM,T,0.733129,0.294225,0.236177,0.122973,0.030879,0.034312,0.000693,0.013871,2017.875
2017,4,ADM,VZ,0.762949,0.293216,0.251541,0.119606,0.027536,0.055424,0.000775,0.014851,2017.875
2017,4,ADM,WFC,0.709951,0.265605,0.22336,0.122138,0.027499,0.062991,0.00082,0.007538,2017.875
2017,4,ADM,INTC,0.839718,0.301404,0.247787,0.160975,0.03301,0.064031,0.00254,0.029971,2017.875
2017,4,ADM,AMZN,0.635224,0.237677,0.19585,0.098721,0.021723,0.074172,0.000887,0.006194,2017.875
2017,4,ADM,JNJ,0.828224,0.313462,0.240437,0.174003,0.028201,0.057208,0.001366,0.013547,2017.875
2017,4,ADM,PG,0.763763,0.303575,0.244642,0.136569,0.028544,0.040845,0.001525,0.008063,2017.875
2017,4,ADM,MA,0.708175,0.258596,0.229362,0.102143,0.023982,0.083142,0.000531,0.010418,2017.875
2017,4,ADM,UNH,0.820613,0.28442,0.273352,0.141059,0.026756,0.080679,0.001618,0.012727,2017.875
2017,4,ADM,GS,0.800208,0.260978,0.244692,0.184938,0.026211,0.072177,0.001236,0.009976,2017.875
2017,4,ADM,MS,0.8364,0.216307,0.227971,0.254287,0.022124,0.106174,0.000187,0.009351,2017.875
2017,4,ADM,LMT,1.134279,0.294292,0.261097,0.497265,0.02048,0.052295,0.003003,0.005847,2017.875
2017,4,ADM,NOC,1.082094,0.314074,0.300614,0.332006,0.021547,0.079676,0.005971,0.028205,2017.875
2017,4,ADM,A,0.928892,0.304774,0.306965,0.128284,0.02657,0.137878,0.006323,0.0181,2017.875
2017,4,ADM,ABBV,0.758552,0.309917,0.245268,0.125596,0.027446,0.036232,0.001956,0.012136,2017.875
2017,4,ADM,ABT,0.823666,0.317275,0.244685,0.123272,0.031568,0.087139,0.000262,0.019465,2017.875
2017,4,ADM,ACN,0.879942,0.333648,0.24772,0.120006,0.030194,0.139163,0.00153,0.007681,2017.875
2017,4,ADM,ADBE,0.779517,0.295627,0.256803,0.11564,0.026021,0.071569,0.001421,0.012436,2017.875
2017,4,ADM,ADI,0.852627,0.338975,0.250038,0.114193,0.028835,0.110441,0.000176,0.009969,2017.875
2017,4,ADM,ADP,0.831663,0.33529,0.25057,0.130753,0.030088,0.076108,0.000961,0.007893,2017.875
2017,4,ADM,ADSK,0.912535,0.420649,0.297555,0.111714,0.024276,0.049247,0.001106,0.007987,2017.875
2017,4,ADM,AEE,0.964414,0.452996,0.265061,0.15393,0.023851,0.040795,0.015082,0.012701,2017.875
2017,4,ADM,AEP,0.847546,0.310491,0.26473,0.146377,0.022086,0.086295,0.006048,0.011519,2017.875
2017,4,ADM,AES,1.11817,0.457798,0.372682,0.148943,0.024112,0.084689,0.003159,0.026786,2017.875
2017,4,ADM,AFL,0.857176,0.348707,0.245363,0.160285,0.033094,0.036419,0.011138,0.02217,2017.875
2017,4,ADM,AIG,0.815652,0.281497,0.276176,0.137354,0.030495,0.080249,0.000596,0.009285,2017.875
2017,4,ADM,AIZ,1.063832,0.470877,0.27862,0.159732,0.046668,0.050214,0.025909,0.031812,2017.875
2017,4,ADM,AKAM,1.591278,0.40245,0.286632,0.485133,0.030653,0.135876,0.008977,0.241557,2017.875
2017,4,ADM,ALL,0.882306,0.289844,0.293294,0.151003,0.035734,0.043785,0.014181,0.054464,2017.875
2017,4,ADM,ALLE,0.993698,0.428143,0.248496,0.145337,0.026121,0.13606,0.000395,0.009146,2017.875
2017,4,ADM,AMAT,0.813567,0.300472,0.251954,0.150646,0.028749,0.060559,0.00489,0.016299,2017.875
2017,4,ADM,AME,0.889618,0.413746,0.251892,0.119223,0.025715,0.062863,0.000121,0.016057,2017.875
2017,4,ADP,AAPL,0.693452,0.282602,0.206972,0.090773,0.024135,0.079558,0.000158,0.009254,2017.875
2017,4,ADP,MSFT,0.748154,0.311219,0.210642,0.087623,0.023182,0.102459,0.000184,0.012845,2017.875
2017,4,ADP,AAL,0.583692,0.247089,0.169804,0.072655,0.016472,0.072244,0.00075,0.004678,2017.875
2017,4,ADP,DAL,0.610502,0.245084,0.163578,0.074683,0.017444,0.100805,0.002496,0.006412,2017.875
2017,4,ADP,JPM,0.774461,0.302945,0.217462,0.10829,0.025292,0.11112,0.000312,0.009041,2017.875
2017,4,ADP,BAC,0.674886,0.268391,0.213398,0.095312,0.022109,0.067929,0.000908,0.006838,2017.875
2017,4,ADP,PFE,0.817338,0.298884,0.249478,0.11474,0.025094,0.119261,0.000396,0.009485,2017.875
2017,4,ADP,MRK,0.766828,0.298066,0.222744,0.095831,0.024022,0.111784,0.001015,0.013367,2017.875
2017,4,ADP,NVDA,0.675751,0.279514,0.204369,0.084948,0.023266,0.075573,0.000595,0.007487,2017.875
2017,4,ADP,XOM,0.727796,0.308856,0.200096,0.111344,0.024979,0.073951,0.000356,0.008213,2017.875
2017,4,ADP,CVX,0.808293,0.312405,0.224547,0.139601,0.025574,0.097358,0.000238,0.008568,2017.875
2017,4,ADP,KO,0.66507,0.274215,0.186337,0.087742,0.021653,0.084547,0.000238,0.010338,2017.875
2017,4,ADP,PEP,0.789155,0.332574,0.2033,0.098038,0.025845,0.114093,0.000885,0.014422,2017.875
2017,4,ADP,WMT,0.355018,0.146979,0.096166,0.052245,0.010287,0.044805,0.000339,0.004197,2017.875
2017,4,ADP,TGT,0.971498,0.287742,0.269466,0.201136,0.027713,0.175323,0.000845,0.009273,2017.875
2017,4,ADP,T,0.697175,0.293785,0.201104,0.090549,0.024428,0.080074,0.000193,0.007043,2017.875
2017,4,ADP,VZ,0.732878,0.292777,0.214187,0.08807,0.023579,0.106055,0.000406,0.007805,2017.875
2017,4,ADP,WFC,0.649244,0.265207,0.190191,0.089934,0.022194,0.07502,0.00029,0.006408,2017.875
2017,4,ADP,INTC,0.827537,0.300953,0.21099,0.118531,0.026531,0.155962,0.002298,0.012272,2017.875
2017,4,ADP,AMZN,0.578204,0.237322,0.166766,0.072691,0.018761,0.073047,0.000429,0.009188,2017.875
2017,4,ADP,JNJ,0.773741,0.312993,0.204732,0.128124,0.02441,0.092268,0.000323,0.010891,2017.875
2017,4,ADP,PG,0.744253,0.30312,0.208312,0.10056,0.02461,0.094422,0.000232,0.012997,2017.875
2017,4,ADP,MA,0.651789,0.258209,0.195302,0.075211,0.020803,0.083396,0.000444,0.018424,2017.875
2017,4,ADP,UNH,0.769816,0.283995,0.232759,0.103866,0.022894,0.109388,0.000277,0.016636,2017.875
2017,4,ADP,GS,0.728114,0.260587,0.208355,0.136176,0.021434,0.092492,0.000581,0.008491,2017.875
2017,4,ADP,MS,0.699385,0.215983,0.194117,0.18724,0.018034,0.076703,0.000695,0.006615,2017.875
2017,4,ADP,LMT,1.055595,0.293852,0.222323,0.366151,0.01767,0.146332,0.000552,0.008715,2017.875
2017,4,ADP,NOC,0.959585,0.313604,0.255972,0.244466,0.018566,0.109777,0.001287,0.015913,2017.875
2017,4,ADP,A,0.796523,0.304318,0.26138,0.094459,0.022923,0.095358,0.003379,0.014706,2017.875
2017,4,ADP,ABBV,0.718347,0.309454,0.208845,0.09248,0.023508,0.074593,0.000244,0.009224,2017.875
2017,4,ADP,ABT,0.759669,0.3168,0.208348,0.090769,0.026187,0.10624,0.001097,0.010228,2017.875
2017,4,ADP,ACN,0.797817,0.333148,0.210933,0.088364,0.025872,0.124454,0.000198,0.014847,2017.875
2017,4,ADP,ADBE,0.769344,0.295184,0.218667,0.085149,0.022638,0.11358,0.001582,0.032544,2017.875
2017,4,ADP,ADI,0.80917,0.338468,0.212907,0.084084,0.024742,0.135086,0.002334,0.01155,2017.875
2017,4,ADP,ADM,0.804933,0.324514,0.242517,0.12655,0.029121,0.073662,0.00093,0.007639,2017.875
2017,4,ADP,ADSK,0.91964,0.42002,0.253367,0.082258,0.02124,0.102519,0.004752,0.035484,2017.875
2017,4,ADP,AEE,0.891179,0.452318,0.225699,0.113343,0.021134,0.061948,0.003813,0.012925,2017.875
2017,4,ADP,AEP,0.856842,0.310026,0.225417,0.107782,0.019372,0.181964,0.002888,0.009393,2017.875
2017,4,ADP,AES,1.006307,0.457113,0.317338,0.109672,0.020763,0.087194,0.00167,0.012558,2017.875
2017,4,ADP,AFL,0.793701,0.348185,0.208926,0.118023,0.027359,0.07908,0.000945,0.011183,2017.875
2017,4,ADP,AIG,0.767903,0.281076,0.235163,0.101138,0.02544,0.115768,0.000466,0.008852,2017.875
2017,4,ADP,AIZ,0.951032,0.470172,0.237244,0.117615,0.031245,0.079306,0.00353,0.011919,2017.875
2017,4,ADP,AKAM,1.395385,0.401847,0.244066,0.357219,0.025496,0.298842,0.0011,0.066815,2017.875
2017,4,ADP,ALL,0.792865,0.289411,0.24974,0.111188,0.029599,0.09694,0.002192,0.013795,2017.875
2017,4,ADP,ALLE,0.938133,0.427503,0.211593,0.107016,0.02207,0.154095,0.000618,0.015238,2017.875
2017,4,ADP,AMAT,0.756331,0.300022,0.214538,0.110925,0.025013,0.085383,0.002086,0.018364,2017.875
2017,4,ADP,AME,0.836946,0.413127,0.214486,0.087788,0.021768,0.079488,0.001549,0.01874,2017.875
2017,4,ADSK,AAPL,0.461319,0.182602,0.126584,0.039943,0.010244,0.095336,0.000141,0.006469,2017.875
2017,4,ADSK,MSFT,0.533742,0.201092,0.128829,0.038557,0.009855,0.143236,0.001089,0.011084,2017.875
2017,4,ADSK,AAL,0.44327,0.159655,0.103852,0.031971,0.007025,0.136586,0.001278,0.002902,2017.875
2017,4,ADSK,DAL,0.389998,0.158359,0.100044,0.032863,0.007286,0.081421,0.003963,0.00606,2017.875
2017,4,ADSK,JPM,0.530665,0.195746,0.133,0.047651,0.010616,0.135259,0.000422,0.007972,2017.875
2017,4,ADSK,BAC,0.481602,0.173419,0.130515,0.041941,0.009383,0.117553,0.001696,0.007096,2017.875
2017,4,ADSK,PFE,0.465805,0.193122,0.152581,0.050489,0.01051,0.050818,0.000178,0.008106,2017.875
2017,4,ADSK,MRK,0.475154,0.192594,0.13623,0.042169,0.010186,0.078306,0.001681,0.013988,2017.875
2017,4,ADSK,NVDA,0.595374,0.180607,0.124992,0.03738,0.009925,0.238664,0.000234,0.003572,2017.875
2017,4,ADSK,XOM,0.421933,0.199565,0.122379,0.048995,0.01047,0.034754,0.000167,0.005603,2017.875
2017,4,ADSK,CVX,0.523279,0.201859,0.137333,0.061429,0.010731,0.105764,0.000224,0.005939,2017.875
2017,4,ADSK,KO,0.459339,0.177182,0.113964,0.03861,0.009112,0.105857,0.000153,0.014462,2017.875
2017,4,ADSK,PEP,0.460316,0.214891,0.124338,0.04314,0.010923,0.058318,0.000757,0.007949,2017.875
2017,4,ADSK,WMT,0.227761,0.09497,0.058815,0.02299,0.004267,0.042682,0.000159,0.003879,2017.875
2017,4,ADSK,TGT,0.56785,0.185923,0.164805,0.088507,0.011611,0.109859,0.000496,0.00665,2017.875
2017,4,ADSK,T,0.413799,0.189827,0.122995,0.039845,0.010226,0.044728,0.000312,0.005867,2017.875
2017,4,ADSK,VZ,0.502104,0.189176,0.130997,0.038754,0.009947,0.126437,0.000729,0.006064,2017.875
2017,4,ADSK,WFC,0.480369,0.171362,0.116321,0.039574,0.009317,0.136082,0.000952,0.006762,2017.875
2017,4,ADSK,INTC,0.556304,0.194459,0.129042,0.052158,0.011136,0.158157,0.003485,0.007868,2017.875
2017,4,ADSK,AMZN,0.473112,0.153344,0.101994,0.031987,0.007985,0.162595,0.001908,0.013299,2017.875
2017,4,ADSK,JNJ,0.464777,0.202238,0.125214,0.056379,0.010353,0.061446,0.000276,0.008871,2017.875
2017,4,ADSK,PG,0.456878,0.195859,0.127404,0.04425,0.01039,0.066031,0.000179,0.012764,2017.875
2017,4,ADSK,MA,0.480359,0.16684,0.119447,0.033096,0.008879,0.142953,0.00081,0.008334,2017.875
2017,4,ADSK,UNH,0.667998,0.183501,0.142356,0.045705,0.009695,0.254882,0.001024,0.030835,2017.875
2017,4,ADSK,GS,0.475569,0.168377,0.12743,0.059922,0.009008,0.105105,0.00097,0.004757,2017.875
2017,4,ADSK,MS,0.439539,0.139556,0.118722,0.082392,0.007603,0.086492,0.001386,0.003389,2017.875
2017,4,ADSK,LMT,0.664486,0.18987,0.135973,0.161119,0.007414,0.164535,0.000426,0.005148,2017.875
2017,4,ADSK,NOC,0.677221,0.202633,0.156553,0.107574,0.007881,0.19385,0.001574,0.007157,2017.875
2017,4,ADSK,A,0.584668,0.196633,0.15986,0.041565,0.009747,0.164311,0.004111,0.008441,2017.875
2017,4,ADSK,ABBV,0.544138,0.199952,0.12773,0.040694,0.009922,0.161475,0.000207,0.004158,2017.875
2017,4,ADSK,ABT,0.48484,0.204698,0.127426,0.039941,0.010983,0.09485,0.00211,0.004831,2017.875
2017,4,ADSK,ACN,0.503017,0.215262,0.129007,0.038883,0.010931,0.102949,0.000226,0.005759,2017.875
2017,4,ADSK,ADBE,0.62189,0.190731,0.133737,0.037468,0.009629,0.229248,0.002512,0.018564,2017.875
2017,4,ADSK,ADI,0.584575,0.218699,0.130214,0.037,0.01042,0.172315,0.004599,0.011328,2017.875
2017,4,ADSK,ADM,0.454875,0.209683,0.148323,0.055686,0.012101,0.024549,0.000551,0.003981,2017.875
2017,4,ADSK,ADP,0.473639,0.216321,0.130491,0.042365,0.010939,0.0528,0.002447,0.018275,2017.875
2017,4,ADSK,AEE,0.533891,0.292262,0.138037,0.049875,0.008949,0.02758,0.003325,0.013863,2017.875
2017,4,ADSK,AEP,0.476551,0.200322,0.137865,0.047428,0.008188,0.074549,0.003248,0.004952,2017.875
2017,4,ADSK,AES,0.813196,0.295361,0.194084,0.048259,0.008756,0.24818,0.000808,0.017748,2017.875
2017,4,ADSK,AFL,0.496306,0.224978,0.127779,0.051934,0.011531,0.068892,0.000668,0.010523,2017.875
2017,4,ADSK,AIG,0.509613,0.181615,0.143826,0.044504,0.010792,0.123836,0.000753,0.004286,2017.875
2017,4,ADSK,AIZ,0.752268,0.303799,0.145099,0.051755,0.012666,0.229336,0.003854,0.00576,2017.875
2017,4,ADSK,AKAM,1.417736,0.259651,0.149271,0.157189,0.010679,0.751535,0.000523,0.088888,2017.875
2017,4,ADSK,ALL,0.4688,0.187001,0.152741,0.048927,0.012262,0.057313,0.00171,0.008846,2017.875
2017,4,ADSK,ALLE,0.628077,0.276228,0.129411,0.047091,0.00934,0.152141,0.000277,0.01359,2017.875
2017,4,ADSK,AMAT,0.498534,0.193857,0.131212,0.048811,0.010669,0.099409,0.003413,0.011163,2017.875
2017,4,ADSK,AME,0.654466,0.26694,0.13118,0.03863,0.009241,0.191277,0.003046,0.014154,2017.875
2017,4,AEE,AAPL,0.671404,0.328188,0.188192,0.091855,0.017051,0.033551,0.001534,0.011031,2017.875
2017,4,AEE,MSFT,0.712523,0.361421,0.191529,0.088667,0.01607,0.040454,0.001958,0.012423,2017.875
2017,4,AEE,AAL,0.569365,0.286946,0.154397,0.073521,0.011365,0.035134,0.001621,0.006381,2017.875
2017,4,AEE,DAL,0.57624,0.284618,0.148736,0.075573,0.016128,0.033169,0.009099,0.008917,2017.875
2017,4,AEE,JPM,0.733873,0.351812,0.19773,0.10958,0.018372,0.044707,0.002169,0.009503,2017.875
2017,4,AEE,BAC,0.659447,0.311684,0.194036,0.096448,0.015821,0.031078,0.001513,0.008868,2017.875
2017,4,AEE,PFE,0.76346,0.347097,0.226842,0.116107,0.017896,0.039548,0.003469,0.012501,2017.875
2017,4,AEE,MRK,0.715273,0.346147,0.202533,0.096973,0.015715,0.037639,0.004087,0.012179,2017.875
2017,4,AEE,NVDA,0.668787,0.324602,0.185825,0.08596,0.016175,0.0413,0.005443,0.009482,2017.875
2017,4,AEE,XOM,0.70733,0.358677,0.18194,0.112671,0.019518,0.024481,0.002143,0.0079,2017.875
2017,4,AEE,CVX,0.771369,0.362799,0.204172,0.141265,0.017975,0.036163,0.000774,0.008221,2017.875
2017,4,AEE,KO,0.628969,0.318447,0.169429,0.088788,0.015333,0.024312,0.001799,0.010861,2017.875
2017,4,AEE,PEP,0.745729,0.386221,0.184853,0.099206,0.020556,0.037603,0.005884,0.011406,2017.875
2017,4,AEE,WMT,0.344841,0.170688,0.08744,0.052868,0.00806,0.017374,0.003433,0.004977,2017.875
2017,4,AEE,TGT,0.884413,0.334157,0.245016,0.203533,0.022268,0.062364,0.004951,0.012126,2017.875
2017,4,AEE,T,0.671361,0.341175,0.182857,0.091628,0.01735,0.027124,0.0011,0.010128,2017.875
2017,4,AEE,VZ,0.682831,0.340004,0.194752,0.08912,0.016484,0.031341,0.0014,0.00973,2017.875
2017,4,AEE,WFC,0.626932,0.307987,0.172934,0.091006,0.015952,0.030735,0.001356,0.006961,2017.875
2017,4,AEE,INTC,0.760962,0.349499,0.191846,0.119944,0.018235,0.059014,0.005265,0.017161,2017.875
2017,4,AEE,AMZN,0.559556,0.275603,0.151635,0.073557,0.013374,0.03472,0.001534,0.009133,2017.875
2017,4,AEE,JNJ,0.745296,0.363481,0.186155,0.129651,0.018037,0.034484,0.002839,0.01065,2017.875
2017,4,AEE,PG,0.702595,0.352016,0.189411,0.101759,0.017627,0.028417,0.002507,0.010859,2017.875
2017,4,AEE,MA,0.628705,0.299861,0.177581,0.076108,0.015508,0.041894,0.001708,0.016046,2017.875
2017,4,AEE,UNH,0.727278,0.329805,0.21164,0.105104,0.015954,0.04374,0.002825,0.018211,2017.875
2017,4,AEE,GS,0.696066,0.302622,0.18945,0.137799,0.014816,0.040479,0.002456,0.008445,2017.875
2017,4,AEE,MS,0.675488,0.250823,0.176503,0.189471,0.012965,0.034313,0.000786,0.010627,2017.875
2017,4,AEE,LMT,0.977706,0.341252,0.202151,0.370515,0.016289,0.035078,0.004352,0.008069,2017.875
2017,4,AEE,NOC,0.929547,0.364191,0.232747,0.24738,0.015449,0.044266,0.010337,0.015178,2017.875
2017,4,AEE,A,0.78,0.353406,0.237664,0.095585,0.015698,0.044809,0.016395,0.016443,2017.875
2017,4,AEE,ABBV,0.704725,0.359371,0.189895,0.093582,0.016645,0.031314,0.002804,0.011114,2017.875
2017,4,AEE,ABT,0.721393,0.367902,0.189444,0.091851,0.017167,0.043615,0.001823,0.009592,2017.875
2017,4,AEE,ACN,0.759945,0.386888,0.191794,0.089418,0.019484,0.059561,0.002236,0.010565,2017.875
2017,4,AEE,ADBE,0.727356,0.3428,0.198827,0.086164,0.015668,0.059276,0.003974,0.020648,2017.875
2017,4,AEE,ADI,0.766716,0.393065,0.193589,0.085086,0.016855,0.066603,0.002797,0.008721,2017.875
2017,4,AEE,ADM,0.802325,0.376861,0.220512,0.128059,0.019842,0.033938,0.012547,0.010567,2017.875
2017,4,AEE,ADP,0.766018,0.388792,0.194001,0.097425,0.018165,0.053248,0.003278,0.01111,2017.875
2017,4,AEE,ADSK,0.891039,0.487772,0.230378,0.083239,0.014935,0.046029,0.005549,0.023137,2017.875
