year,quarter,firm_f,firm_g,kappa,ihhi_f,retail_f,cosine,same_sic,time
2019,4,PFE,DAL,0.668595,0.02016587,0.2844,0.595328,0,2019.875
2019,4,PFE,JPM,0.923432,0.02016587,0.2844,0.958704,0,2019.875
2019,4,PFE,MRK,0.956714,0.02016587,0.2844,0.981949,1,2019.875
2019,4,PFE,MSFT,0.903319,0.02016587,0.2844,0.935054,0,2019.875
2019,4,PFE,NVDA,0.750866,0.02016587,0.2844,0.762736,0,2019.875
2020,1,AAL,AAPL,0.395463,0.04896811,0.3,0.656571,0,2020.125
2020,1,AAL,BAC,0.496871,0.04896811,0.3,0.689057,0,2020.125
2020,1,AAL,DAL,0.613319,0.04896811,0.3,0.838852,1,2020.125
2020,1,AAL,JPM,0.354518,0.04896811,0.3,0.580833,0,2020.125
2020,1,AAL,MRK,0.322624,0.04896811,0.3,0.513786,0,2020.125
2020,1,AAL,MSFT,0.313037,0.04896811,0.3,0.505867,0,2020.125
2020,1,AAL,NVDA,0.306453,0.04896811,0.3,0.466845,0,2020.125
2020,1,AAL,PFE,0.316188,0.04896811,0.3,0.482176,0,2020.125
2020,1,AAPL,AAL,1.090078,0.01776483,0.3692,0.656571,0,2020.125
2020,1,AAPL,BAC,1.090853,0.01776483,0.3692,0.911175,0,2020.125
2020,1,AAPL,DAL,1.015812,0.01776483,0.3692,0.836828,0,2020.125
2020,1,AAPL,JPM,0.889896,0.01776483,0.3692,0.878165,0,2020.125
2020,1,AAPL,MRK,0.880186,0.01776483,0.3692,0.844275,0,2020.125
2020,1,AAPL,MSFT,0.863699,0.01776483,0.3692,0.840671,0,2020.125
2020,1,AAPL,NVDA,0.879637,0.01776483,0.3692,0.807118,0,2020.125
2020,1,AAPL,PFE,0.877186,0.01776483,0.3692,0.805704,0,2020.125
2020,1,BAC,AAL,0.955579,0.02546184,0.2992,0.689057,0,2020.125
2020,1,BAC,AAPL,0.761093,0.02546184,0.2992,0.911175,0,2020.125
2020,1,BAC,DAL,0.924811,0.02546184,0.2992,0.912096,0,2020.125
2020,1,BAC,JPM,0.651823,0.02546184,0.2992,0.770071,1,2020.125
2020,1,BAC,MRK,0.602112,0.02546184,0.2992,0.691435,0,2020.125
2020,1,BAC,MSFT,0.588394,0.02546184,0.2992,0.68564,0,2020.125
2020,1,BAC,NVDA,0.601691,0.02546184,0.2992,0.660954,0,2020.125
2020,1,BAC,PFE,0.619202,0.02546184,0.2992,0.680896,0,2020.125
2020,1,DAL,AAL,1.147319,0.02617673,0.2431,0.838852,1,2020.125
2020,1,DAL,AAPL,0.689381,0.02617673,0.2431,0.836828,0,2020.125
2020,1,DAL,BAC,0.899555,0.02617673,0.2431,0.912096,0,2020.125
2020,1,DAL,JPM,0.575292,0.02617673,0.2431,0.689131,0,2020.125
2020,1,DAL,MRK,0.518133,0.02617673,0.2431,0.603292,0,2020.125
2020,1,DAL,MSFT,0.500354,0.02617673,0.2431,0.591178,0,2020.125
2020,1,DAL,NVDA,0.497168,0.02617673,0.2431,0.55375,0,2020.125
2020,1,DAL,PFE,0.512996,0.02617673,0.2431,0.571972,0,2020.125
2020,1,JPM,AAL,0.95162,0.01824264,0.2768,0.580833,0,2020.125
2020,1,JPM,AAPL,0.866589,0.01824264,0.2768,0.878165,0,2020.125
2020,1,JPM,BAC,0.909771,0.01824264,0.2768,0.770071,1,2020.125
2020,1,JPM,DAL,0.825498,0.01824264,0.2768,0.689131,0,2020.125
2020,1,JPM,MRK,0.989509,0.01824264,0.2768,0.961817,0,2020.125
2020,1,JPM,MSFT,0.976462,0.01824264,0.2768,0.963124,0,2020.125
2020,1,JPM,NVDA,0.871029,0.01824264,0.2768,0.809896,0,2020.125
2020,1,JPM,PFE,1.030766,0.01824264,0.2768,0.959416,0,2020.125
2020,1,MRK,AAL,0.818217,0.01930822,0.2502,0.513786,0,2020.125
2020,1,MRK,AAPL,0.809829,0.01930822,0.2502,0.844275,0,2020.125
2020,1,MRK,BAC,0.794008,0.01930822,0.2502,0.691435,0,2020.125
2020,1,MRK,DAL,0.702448,0.01930822,0.2502,0.603292,0,2020.125
2020,1,MRK,JPM,0.9349,0.01930822,0.2502,0.961817,0,2020.125
2020,1,MRK,MSFT,0.937528,0.01930822,0.2502,0.951346,0,2020.125
2020,1,MRK,NVDA,0.852593,0.01930822,0.2502,0.815579,0,2020.125
2020,1,MRK,PFE,1.01653,0.01930822,0.2502,0.973407,1,2020.125
2020,1,MSFT,AAL,0.817477,0.01875141,0.2842,0.505867,0,2020.125
2020,1,MSFT,AAPL,0.818257,0.01875141,0.2842,0.840671,0,2020.125
2020,1,MSFT,BAC,0.798958,0.01875141,0.2842,0.68564,0,2020.125
2020,1,MSFT,DAL,0.698488,0.01875141,0.2842,0.591178,0,2020.125
2020,1,MSFT,JPM,0.949968,0.01875141,0.2842,0.963124,0,2020.125
2020,1,MSFT,MRK,0.965367,0.01875141,0.2842,0.951346,0,2020.125
2020,1,MSFT,NVDA,0.936665,0.01875141,0.2842,0.882986,0,2020.125
2020,1,MSFT,PFE,0.990901,0.01875141,0.2842,0.935084,0,2020.125
2020,1,NVDA,AAL,0.711185,0.02110059,0.3022,0.466845,0,2020.125
2020,1,NVDA,AAPL,0.740577,0.02110059,0.3022,0.807118,0,2020.125
2020,1,NVDA,BAC,0.726054,0.02110059,0.3022,0.660954,0,2020.125
2020,1,NVDA,DAL,0.616771,0.02110059,0.3022,0.55375,0,2020.125
2020,1,NVDA,JPM,0.753053,0.02110059,0.3022,0.809896,0,2020.125
2020,1,NVDA,MRK,0.780171,0.02110059,0.3022,0.815579,0,2020.125
2020,1,NVDA,MSFT,0.832384,0.02110059,0.3022,0.882986,0,2020.125
2020,1,NVDA,PFE,0.755989,0.02110059,0.3022,0.756773,0,2020.125
2020,1,PFE,AAL,0.735301,0.02105688,0.2846,0.482176,0,2020.125
2020,1,PFE,AAPL,0.740046,0.02105688,0.2846,0.805704,0,2020.125
2020,1,PFE,BAC,0.748736,0.02105688,0.2846,0.680896,0,2020.125
2020,1,PFE,DAL,0.637728,0.02105688,0.2846,0.571972,0,2020.125
2020,1,PFE,JPM,0.893005,0.02105688,0.2846,0.959416,0,2020.125
2020,1,PFE,MRK,0.932113,0.02105688,0.2846,0.973407,1,2020.125
2020,1,PFE,MSFT,0.88241,0.02105688,0.2846,0.935084,0,2020.125
2020,1,PFE,NVDA,0.757558,0.02105688,0.2846,0.756773,0,2020.125
2020,2,AAL,AAPL,0.259736,0.02551702,0.0,0.317552,0,2020.375
2020,2,AAL,BAC,0.258018,0.02551702,0.0,0.261589,0,2020.375
2020,2,AAL,DAL,0.331134,0.02551702,0.0,0.426601,1,2020.375
2020,2,AAL,JPM,0.28103,0.02551702,0.0,0.350272,0,2020.375
2020,2,AAL,MRK,0.298818,0.02551702,0.0,0.344604,0,2020.375
2020,2,AAL,MSFT,0.286643,0.02551702,0.0,0.336396,0,2020.375
2020,2,AAL,NVDA,0.295605,0.02551702,0.0,0.324213,0,2020.375
2020,2,AAL,PFE,0.294715,0.02551702,0.0,0.319041,0,2020.375
2020,2,AAPL,AAL,0.388238,0.01707118,0.394,0.317552,0,2020.375
2020,2,AAPL,BAC,1.122917,0.01707118,0.394,0.931181,0,2020.375
2020,2,AAPL,DAL,0.74028,0.01707118,0.394,0.780064,0,2020.375
2020,2,AAPL,JPM,0.847261,0.01707118,0.394,0.863746,0,2020.375
2020,2,AAPL,MRK,0.909556,0.01707118,0.394,0.857945,0,2020.375
2020,2,AAPL,MSFT,0.893916,0.01707118,0.394,0.858072,0,2020.375
2020,2,AAPL,NVDA,0.922641,0.01707118,0.394,0.827692,0,2020.375
2020,2,AAPL,PFE,0.913668,0.01707118,0.394,0.809001,0,2020.375
2020,2,BAC,AAL,0.26521,0.0248251,0.3054,0.261589,0,2020.375
2020,2,BAC,AAPL,0.772183,0.0248251,0.3054,0.931181,0,2020.375
2020,2,BAC,DAL,0.491207,0.0248251,0.3054,0.624184,0,2020.375
2020,2,BAC,JPM,0.581658,0.0248251,0.3054,0.715073,1,2020.375
2020,2,BAC,MRK,0.603867,0.0248251,0.3054,0.686887,0,2020.375
2020,2,BAC,MSFT,0.591873,0.0248251,0.3054,0.685125,0,2020.375
2020,2,BAC,NVDA,0.602755,0.0248251,0.3054,0.652065,0,2020.375
2020,2,BAC,PFE,0.631239,0.0248251,0.3054,0.674012,0,2020.375
2020,2,DAL,AAL,0.54959,0.01537431,0.4189,0.426601,1,2020.375
2020,2,DAL,AAPL,0.821985,0.01537431,0.4189,0.780064,0,2020.375
2020,2,DAL,BAC,0.793159,0.01537431,0.4189,0.624184,0,2020.375
2020,2,DAL,JPM,0.897703,0.01537431,0.4189,0.868495,0,2020.375
2020,2,DAL,MRK,0.970686,0.01537431,0.4189,0.86891,0,2020.375
2020,2,DAL,MSFT,0.942679,0.01537431,0.4189,0.85873,0,2020.375
2020,2,DAL,NVDA,0.88408,0.01537431,0.4189,0.752651,0,2020.375
2020,2,DAL,PFE,0.983548,0.01537431,0.4189,0.82646,0,2020.375
2020,2,JPM,AAL,0.436573,0.01642579,0.2953,0.350272,0,2020.375
2020,2,JPM,AAPL,0.880551,0.01642579,0.2953,0.863746,0,2020.375
2020,2,JPM,BAC,0.879089,0.01642579,0.2953,0.715073,1,2020.375
2020,2,JPM,DAL,0.840237,0.01642579,0.2953,0.868495,0,2020.375
2020,2,JPM,MRK,1.050394,0.01642579,0.2953,0.971882,0,2020.375
2020,2,JPM,MSFT,1.024917,0.01642579,0.2953,0.965043,0,2020.375
2020,2,JPM,NVDA,0.934966,0.01642579,0.2953,0.822742,0,2020.375
2020,2,JPM,PFE,1.102521,0.01642579,0.2953,0.957588,0,2020.375
2020,2,MRK,AAL,0.397405,0.01918685,0.2541,0.344604,0,2020.375
2020,2,MRK,AAPL,0.809263,0.01918685,0.2541,0.857945,0,2020.375
2020,2,MRK,BAC,0.78132,0.01918685,0.2541,0.686887,0,2020.375
2020,2,MRK,DAL,0.777805,0.01918685,0.2541,0.86891,0,2020.375
2020,2,MRK,JPM,0.899239,0.01918685,0.2541,0.971882,0,2020.375
2020,2,MRK,MSFT,0.937466,0.01918685,0.2541,0.954009,0,2020.375
2020,2,MRK,NVDA,0.863736,0.01918685,0.2541,0.821462,0,2020.375
2020,2,MRK,PFE,1.025511,0.01918685,0.2541,0.962656,1,2020.375
2020,2,MSFT,AAL,0.394785,0.01852719,0.2901,0.336396,0,2020.375
2020,2,MSFT,AAPL,0.823665,0.01852719,0.2901,0.858072,0,2020.375
2020,2,MSFT,BAC,0.793068,0.01852719,0.2901,0.685125,0,2020.375
2020,2,MSFT,DAL,0.782258,0.01852719,0.2901,0.85873,0,2020.375
2020,2,MSFT,JPM,0.908668,0.01852719,0.2901,0.965043,0,2020.375
2020,2,MSFT,MRK,0.970844,0.01852719,0.2901,0.954009,0,2020.375
2020,2,MSFT,NVDA,0.9568,0.01852719,0.2901,0.894192,0,2020.375
2020,2,MSFT,PFE,1.003669,0.01852719,0.2901,0.925814,0,2020.375
2020,2,NVDA,AAL,0.355591,0.02121246,0.3081,0.324213,0,2020.375
2020,2,NVDA,AAPL,0.742515,0.02121246,0.3081,0.827692,0,2020.375
2020,2,NVDA,BAC,0.705409,0.02121246,0.3081,0.652065,0,2020.375
2020,2,NVDA,DAL,0.640761,0.02121246,0.3081,0.752651,0,2020.375
2020,2,NVDA,JPM,0.723988,0.02121246,0.3081,0.822742,0,2020.375
2020,2,NVDA,MRK,0.781257,0.02121246,0.3081,0.821462,0,2020.375
2020,2,NVDA,MSFT,0.83568,0.02121246,0.3081,0.894192,0,2020.375
2020,2,NVDA,PFE,0.760138,0.02121246,0.3081,0.750269,0,2020.375
2020,2,PFE,AAL,0.345374,0.02177422,0.2929,0.319041,0,2020.375
2020,2,PFE,AAPL,0.716324,0.02177422,0.2929,0.809001,0,2020.375
2020,2,PFE,BAC,0.719684,0.02177422,0.2929,0.674012,0,2020.375
2020,2,PFE,DAL,0.694462,0.02177422,0.2929,0.82646,0,2020.375
2020,2,PFE,JPM,0.831707,0.02177422,0.2929,0.957588,0,2020.375
2020,2,PFE,MRK,0.903653,0.02177422,0.2929,0.962656,1,2020.375
2020,2,PFE,MSFT,0.853999,0.02177422,0.2929,0.925814,0,2020.375
2020,2,PFE,NVDA,0.740527,0.02177422,0.2929,0.750269,0,2020.375
2020,3,AAL,AAPL,0.28176,0.02697283,0.0,0.363651,0,2020.625
2020,3,AAL,BAC,0.278857,0.02697283,0.0,0.282915,0,2020.625
2020,3,AAL,DAL,0.394414,0.02697283,0.0,0.464435,1,2020.625
2020,3,AAL,JPM,0.321488,0.02697283,0.0,0.404777,0,2020.625
2020,3,AAL,MRK,0.333346,0.02697283,0.0,0.398884,0,2020.625
2020,3,AAL,MSFT,0.316976,0.02697283,0.0,0.388056,0,2020.625
2020,3,AAL,NVDA,0.31381,0.02697283,0.0,0.359285,0,2020.625
2020,3,AAL,PFE,0.328595,0.02697283,0.0,0.373699,0,2020.625
2020,3,AAPL,AAL,0.469343,0.01619259,0.4172,0.363651,0,2020.625
2020,3,AAPL,BAC,1.166672,0.01619259,0.4172,0.917105,0,2020.625
2020,3,AAPL,DAL,0.864136,0.01619259,0.4172,0.788406,0,2020.625
2020,3,AAPL,JPM,0.855663,0.01619259,0.4172,0.834735,0,2020.625
2020,3,AAPL,MRK,0.957763,0.01619259,0.4172,0.887982,0,2020.625
2020,3,AAPL,MSFT,0.907176,0.01619259,0.4172,0.860505,0,2020.625
2020,3,AAPL,NVDA,0.936137,0.01619259,0.4172,0.830436,0,2020.625
2020,3,AAPL,PFE,0.918553,0.01619259,0.4172,0.809395,0,2020.625
2020,3,BAC,AAL,0.287033,0.02620447,0.3092,0.282915,0,2020.625
2020,3,BAC,AAPL,0.720924,0.02620447,0.3092,0.917105,0,2020.625
2020,3,BAC,DAL,0.515781,0.02620447,0.3092,0.598635,0,2020.625
2020,3,BAC,JPM,0.519923,0.02620447,0.3092,0.645231,1,2020.625
2020,3,BAC,MRK,0.59251,0.02620447,0.3092,0.69883,0,2020.625
2020,3,BAC,MSFT,0.544935,0.02620447,0.3092,0.657562,0,2020.625
2020,3,BAC,NVDA,0.549304,0.02620447,0.3092,0.619883,0,2020.625
2020,3,BAC,PFE,0.568079,0.02620447,0.3092,0.636787,0,2020.625
2020,3,DAL,AAL,0.546887,0.01945276,0.4032,0.464435,1,2020.625
2020,3,DAL,AAPL,0.719312,0.01945276,0.4032,0.788406,0,2020.625
2020,3,DAL,BAC,0.694799,0.01945276,0.4032,0.598635,0,2020.625
2020,3,DAL,JPM,0.837331,0.01945276,0.4032,0.895314,0,2020.625
2020,3,DAL,MRK,0.863803,0.01945276,0.4032,0.877795,0,2020.625
2020,3,DAL,MSFT,0.850661,0.01945276,0.4032,0.884405,0,2020.625
2020,3,DAL,NVDA,0.786543,0.01945276,0.4032,0.764755,0,2020.625
2020,3,DAL,PFE,0.88124,0.01945276,0.4032,0.851104,0,2020.625
2020,3,JPM,AAL,0.509644,0.01701469,0.2982,0.404777,0,2020.625
2020,3,JPM,AAPL,0.814319,0.01701469,0.2982,0.834735,0,2020.625
2020,3,JPM,BAC,0.800738,0.01701469,0.2982,0.645231,1,2020.625
2020,3,JPM,DAL,0.957313,0.01701469,0.2982,0.895314,0,2020.625
2020,3,JPM,MRK,1.020096,0.01701469,0.2982,0.969485,0,2020.625
2020,3,JPM,MSFT,0.992375,0.01701469,0.2982,0.964921,0,2020.625
2020,3,JPM,NVDA,0.897419,0.01701469,0.2982,0.81605,0,2020.625
2020,3,JPM,PFE,1.071478,0.01701469,0.2982,0.967817,0,2020.625
2020,3,MRK,AAL,0.477307,0.01883753,0.2588,0.398884,0,2020.625
2020,3,MRK,AAPL,0.823286,0.01883753,0.2588,0.887982,0,2020.625
2020,3,MRK,BAC,0.824228,0.01883753,0.2588,0.69883,0,2020.625
2020,3,MRK,DAL,0.892014,0.01883753,0.2588,0.877795,0,2020.625
2020,3,MRK,JPM,0.921385,0.01883753,0.2588,0.969485,0,2020.625
2020,3,MRK,MSFT,0.930255,0.01883753,0.2588,0.951738,0,2020.625
2020,3,MRK,NVDA,0.866666,0.01883753,0.2588,0.829226,0,2020.625
2020,3,MRK,PFE,1.011925,0.01883753,0.2588,0.961741,1,2020.625
2020,3,MSFT,AAL,0.475074,0.01799668,0.2987,0.388056,0,2020.625
2020,3,MSFT,AAPL,0.816236,0.01799668,0.2987,0.860505,0,2020.625
2020,3,MSFT,BAC,0.793465,0.01799668,0.2987,0.657562,0,2020.625
2020,3,MSFT,DAL,0.919487,0.01799668,0.2987,0.884405,0,2020.625
2020,3,MSFT,JPM,0.938226,0.01799668,0.2987,0.964921,0,2020.625
2020,3,MSFT,MRK,0.973718,0.01799668,0.2987,0.951738,0,2020.625
2020,3,MSFT,NVDA,0.966033,0.01799668,0.2987,0.903436,0,2020.625
2020,3,MSFT,PFE,0.998261,0.01799668,0.2987,0.927338,0,2020.625
2020,3,NVDA,AAL,0.41135,0.02057699,0.3282,0.359285,0,2020.625
2020,3,NVDA,AAPL,0.736671,0.02057699,0.3282,0.830436,0,2020.625
2020,3,NVDA,BAC,0.69953,0.02057699,0.3282,0.619883,0,2020.625
2020,3,NVDA,DAL,0.74357,0.02057699,0.3282,0.764755,0,2020.625
2020,3,NVDA,JPM,0.742058,0.02057699,0.3282,0.81605,0,2020.625
2020,3,NVDA,MRK,0.793403,0.02057699,0.3282,0.829226,0,2020.625
2020,3,NVDA,MSFT,0.844895,0.02057699,0.3282,0.903436,0,2020.625
2020,3,NVDA,PFE,0.759906,0.02057699,0.3282,0.754829,0,2020.625
2020,3,PFE,AAL,0.424994,0.02085471,0.3136,0.373699,0,2020.625
2020,3,PFE,AAPL,0.713208,0.02085471,0.3136,0.809395,0,2020.625
2020,3,PFE,BAC,0.713805,0.02085471,0.3136,0.636787,0,2020.625
2020,3,PFE,DAL,0.821999,0.02085471,0.3136,0.851104,0,2020.625
2020,3,PFE,JPM,0.874185,0.02085471,0.3136,0.967817,0,2020.625
2020,3,PFE,MRK,0.914046,0.02085471,0.3136,0.961741,1,2020.625
2020,3,PFE,MSFT,0.861454,0.02085471,0.3136,0.927338,0,2020.625
2020,3,PFE,NVDA,0.749787,0.02085471,0.3136,0.754829,0,2020.625
2020,4,AAL,AAPL,0.264383,0.02830549,0.0,0.356014,0,2020.875
2020,4,AAL,BAC,0.262946,0.02830549,0.0,0.272579,0,2020.875
2020,4,AAL,DAL,0.359662,0.02830549,0.0,0.422781,1,2020.875
2020,4,AAL,JPM,0.295814,0.02830549,0.0,0.374279,0,2020.875
2020,4,AAL,MRK,0.314442,0.02830549,0.0,0.39121,0,2020.875
2020,4,AAL,MSFT,0.295454,0.02830549,0.0,0.374302,0,2020.875
2020,4,AAL,NVDA,0.291738,0.02830549,0.0,0.348266,0,2020.875
2020,4,AAL,PFE,0.303495,0.02830549,0.0,0.358173,0,2020.875
2020,4,AAPL,AAL,0.479404,0.01560999,0.4164,0.356014,0,2020.875
2020,4,AAPL,BAC,1.183608,0.01560999,0.4164,0.911171,0,2020.875
2020,4,AAPL,DAL,0.90451,0.01560999,0.4164,0.789587,0,2020.875
2020,4,AAPL,JPM,0.878536,0.01560999,0.4164,0.825472,0,2020.875
2020,4,AAPL,MRK,0.975597,0.01560999,0.4164,0.901373,0,2020.875
2020,4,AAPL,MSFT,0.921864,0.01560999,0.4164,0.867292,0,2020.875
2020,4,AAPL,NVDA,0.951555,0.01560999,0.4164,0.843563,0,2020.875
2020,4,AAPL,PFE,0.916522,0.01560999,0.4164,0.803248,0,2020.875
2020,4,BAC,AAL,0.282565,0.02634017,0.2971,0.272579,0,2020.875
2020,4,BAC,AAPL,0.701442,0.02634017,0.2971,0.911171,0,2020.875
2020,4,BAC,DAL,0.535858,0.02634017,0.2971,0.607637,0,2020.875
2020,4,BAC,JPM,0.529608,0.02634017,0.2971,0.646405,1,2020.875
2020,4,BAC,MRK,0.59659,0.02634017,0.2971,0.716009,0,2020.875
2020,4,BAC,MSFT,0.544854,0.02634017,0.2971,0.665865,0,2020.875
2020,4,BAC,NVDA,0.543017,0.02634017,0.2971,0.625324,0,2020.875
2020,4,BAC,PFE,0.559467,0.02634017,0.2971,0.636927,0,2020.875
2020,4,DAL,AAL,0.496977,0.02048469,0.3683,0.422781,1,2020.875
2020,4,DAL,AAPL,0.689265,0.02048469,0.3683,0.789587,0,2020.875
2020,4,DAL,BAC,0.689031,0.02048469,0.3683,0.607637,0,2020.875
2020,4,DAL,JPM,0.840831,0.02048469,0.3683,0.905033,0,2020.875
2020,4,DAL,MRK,0.82043,0.02048469,0.3683,0.86834,0,2020.875
2020,4,DAL,MSFT,0.840568,0.02048469,0.3683,0.905909,0,2020.875
2020,4,DAL,NVDA,0.780195,0.02048469,0.3683,0.792319,0,2020.875
2020,4,DAL,PFE,0.850298,0.02048469,0.3683,0.853672,0,2020.875
2020,4,JPM,AAL,0.473556,0.01768144,0.2862,0.374279,0,2020.875
2020,4,JPM,AAPL,0.775612,0.01768144,0.2862,0.825472,0,2020.875
2020,4,JPM,BAC,0.78896,0.01768144,0.2862,0.646405,1,2020.875
2020,4,JPM,DAL,0.974138,0.01768144,0.2862,0.905033,0,2020.875
2020,4,JPM,MRK,0.969646,0.01768144,0.2862,0.953466,0,2020.875
2020,4,JPM,MSFT,0.964693,0.01768144,0.2862,0.965928,0,2020.875
2020,4,JPM,NVDA,0.855726,0.01768144,0.2862,0.807376,0,2020.875
2020,4,JPM,PFE,1.035606,0.01768144,0.2862,0.965959,0,2020.875
2020,4,MRK,AAL,0.486719,0.01828663,0.2611,0.39121,0,2020.875
2020,4,MRK,AAPL,0.832797,0.01828663,0.2611,0.901373,0,2020.875
2020,4,MRK,BAC,0.859332,0.01828663,0.2611,0.716009,0,2020.875
2020,4,MRK,DAL,0.919046,0.01828663,0.2611,0.86834,0,2020.875
2020,4,MRK,JPM,0.937556,0.01828663,0.2611,0.953466,0,2020.875
2020,4,MRK,MSFT,0.930334,0.01828663,0.2611,0.947332,0,2020.875
2020,4,MRK,NVDA,0.867892,0.01828663,0.2611,0.83275,0,2020.875
2020,4,MRK,PFE,0.997971,0.01828663,0.2611,0.946651,1,2020.875
2020,4,MSFT,AAL,0.474192,0.01763625,0.2947,0.374302,0,2020.875
2020,4,MSFT,AAPL,0.815949,0.01763625,0.2947,0.867292,0,2020.875
2020,4,MSFT,BAC,0.813752,0.01763625,0.2947,0.665865,0,2020.875
2020,4,MSFT,DAL,0.976329,0.01763625,0.2947,0.905909,0,2020.875
2020,4,MSFT,JPM,0.967165,0.01763625,0.2947,0.965928,0,2020.875
2020,4,MSFT,MRK,0.964642,0.01763625,0.2947,0.947332,0,2020.875
2020,4,MSFT,NVDA,0.956599,0.01763625,0.2947,0.901396,0,2020.875
2020,4,MSFT,PFE,0.991622,0.01763625,0.2947,0.92375,0,2020.875
2020,4,NVDA,AAL,0.415746,0.01986255,0.3308,0.348266,0,2020.875
2020,4,NVDA,AAPL,0.747827,0.01986255,0.3308,0.843563,0,2020.875
2020,4,NVDA,BAC,0.720107,0.01986255,0.3308,0.625324,0,2020.875
2020,4,NVDA,DAL,0.804632,0.01986255,0.3308,0.792319,0,2020.875
2020,4,NVDA,JPM,0.761759,0.01986255,0.3308,0.807376,0,2020.875
2020,4,NVDA,MRK,0.799032,0.01986255,0.3308,0.83275,0,2020.875
2020,4,NVDA,MSFT,0.849379,0.01986255,0.3308,0.901396,0,2020.875
2020,4,NVDA,PFE,0.757567,0.01986255,0.3308,0.748935,0,2020.875
2020,4,PFE,AAL,0.422701,0.02032307,0.3338,0.358173,0,2020.875
2020,4,PFE,AAPL,0.703973,0.02032307,0.3338,0.803248,0,2020.875
2020,4,PFE,BAC,0.72511,0.02032307,0.3338,0.636927,0,2020.875
2020,4,PFE,DAL,0.85706,0.02032307,0.3338,0.853672,0,2020.875
2020,4,PFE,JPM,0.900996,0.02032307,0.3338,0.965959,0,2020.875
2020,4,PFE,MRK,0.897971,0.02032307,0.3338,0.946651,1,2020.875
2020,4,PFE,MSFT,0.860524,0.02032307,0.3338,0.92375,0,2020.875
2020,4,PFE,NVDA,0.740401,0.02032307,0.3338,0.748935,0,2020.875
2021,1,AAL,AAPL,0.26775,0.03058562,0.0001,0.375823,0,2021.125
2021,1,AAL,BAC,0.275047,0.03058562,0.0001,0.291735,0,2021.125
2021,1,AAL,DAL,0.357227,0.03058562,0.0001,0.433202,1,2021.125
2021,1,AAL,JPM,0.320277,0.03058562,0.0001,0.398486,0,2021.125
2021,1,AAL,MRK,0.325558,0.03058562,0.0001,0.412973,0,2021.125
2021,1,AAL,MSFT,0.303201,0.03058562,0.0001,0.399221,0,2021.125
2021,1,AAL,NVDA,0.302645,0.03058562,0.0001,0.374579,0,2021.125
2021,1,AAL,PFE,0.306323,0.03058562,0.0001,0.381426,0,2021.125
2021,1,AAPL,AAL,0.527517,0.01552421,0.4257,0.375823,0,2021.125
2021,1,AAPL,BAC,1.210748,0.01552421,0.4257,0.91492,0,2021.125
2021,1,AAPL,DAL,0.921448,0.01552421,0.4257,0.796092,0,2021.125
2021,1,AAPL,JPM,0.929916,0.01552421,0.4257,0.824285,0,2021.125
2021,1,AAPL,MRK,0.985974,0.01552421,0.4257,0.891057,0,2021.125
2021,1,AAPL,MSFT,0.919326,0.01552421,0.4257,0.86238,0,2021.125
2021,1,AAPL,NVDA,0.94574,0.01552421,0.4257,0.833925,0,2021.125
2021,1,AAPL,PFE,0.911636,0.01552421,0.4257,0.808722,0,2021.125
2021,1,BAC,AAL,0.309437,0.02718637,0.2873,0.291735,0,2021.125
2021,1,BAC,AAPL,0.691372,0.02718637,0.2873,0.91492,0,2021.125
2021,1,BAC,DAL,0.546548,0.02718637,0.2873,0.624872,0,2021.125
2021,1,BAC,JPM,0.557318,0.02718637,0.2873,0.653744,1,2021.125
2021,1,BAC,MRK,0.583694,0.02718637,0.2873,0.698065,0,2021.125
2021,1,BAC,MSFT,0.543827,0.02718637,0.2873,0.675089,0,2021.125
2021,1,BAC,NVDA,0.542924,0.02718637,0.2873,0.633526,0,2021.125
2021,1,BAC,PFE,0.552106,0.02718637,0.2873,0.648143,0,2021.125
2021,1,DAL,AAL,0.525336,0.02079815,0.3602,0.433202,1,2021.125
2021,1,DAL,AAPL,0.68779,0.02079815,0.3602,0.796092,0,2021.125
2021,1,DAL,BAC,0.714421,0.02079815,0.3602,0.624872,0,2021.125
2021,1,DAL,JPM,0.888991,0.02079815,0.3602,0.912093,0,2021.125
2021,1,DAL,MRK,0.83728,0.02079815,0.3602,0.875826,0,2021.125
2021,1,DAL,MSFT,0.843188,0.02079815,0.3602,0.915507,0,2021.125
2021,1,DAL,NVDA,0.792151,0.02079815,0.3602,0.808482,0,2021.125
2021,1,DAL,PFE,0.827093,0.02079815,0.3602,0.849258,0,2021.125
2021,1,JPM,AAL,0.495793,0.01975794,0.2838,0.398486,0,2021.125
2021,1,JPM,AAPL,0.730654,0.01975794,0.2838,0.824285,0,2021.125
2021,1,JPM,BAC,0.766854,0.01975794,0.2838,0.653744,1,2021.125
2021,1,JPM,DAL,0.935795,0.01975794,0.2838,0.912093,0,2021.125
2021,1,JPM,MRK,0.928406,0.01975794,0.2838,0.946551,0,2021.125
2021,1,JPM,MSFT,0.913809,0.01975794,0.2838,0.967054,0,2021.125
2021,1,JPM,NVDA,0.813192,0.01975794,0.2838,0.808936,0,2021.125
2021,1,JPM,PFE,0.957976,0.01975794,0.2838,0.958735,0,2021.125
2021,1,MRK,AAL,0.52386,0.0190077,0.2686,0.412973,0,2021.125
2021,1,MRK,AAPL,0.805278,0.0190077,0.2686,0.891057,0,2021.125
2021,1,MRK,BAC,0.834846,0.0190077,0.2686,0.698065,0,2021.125
